Age,Sex,mu,sigma,P5,P25,P50,P75,P95
12.24700317,F,2.889524028,0.86342246,0.036516018,1.388964629,2.200809813,2.863073156,3.708673534
12.25400195,F,2.889765489,0.863334727,0.037931219,1.390016447,2.201643501,2.863728904,3.709102082
12.26100073,F,2.890006796,0.863247074,0.039346089,1.391068041,2.202477029,2.864384544,3.709530589
12.26799951,F,2.890247948,0.863159498,0.040760627,1.392119412,2.203310397,2.865040077,3.709959056
12.27499829,F,2.890488946,0.863072002,0.042174835,1.393170558,2.204143605,2.865695502,3.710387481
12.28199707,F,2.89072979,0.862984583,0.043588712,1.39422148,2.204976654,2.866350819,3.710815866
12.28899585,F,2.89097048,0.862897243,0.045002258,1.395272178,2.205809542,2.867006029,3.71124421
12.29599462,F,2.891211015,0.862809982,0.046415474,1.396322652,2.206642271,2.867661132,3.711672514
12.3029934,F,2.891451395,0.862722799,0.047828358,1.397372902,2.207474839,2.868316126,3.712100776
12.30999218,F,2.891691622,0.862635695,0.049240912,1.398422928,2.208307248,2.868971014,3.712528997
12.31699096,F,2.891931694,0.862548668,0.050653136,1.399472731,2.209139497,2.869625793,3.712957178
12.32398974,F,2.892171611,0.86246172,0.052065029,1.40052231,2.209971586,2.870280465,3.713385317
12.33098852,F,2.892411374,0.862374851,0.053476592,1.401571664,2.210803515,2.870935029,3.713813416
12.3379873,F,2.892650983,0.86228806,0.054887825,1.402620795,2.211635285,2.871589486,3.714241474
12.34498608,F,2.892890438,0.862201347,0.056298727,1.403669703,2.212466895,2.872243835,3.71466949
12.35198486,F,2.893129738,0.862114712,0.057709299,1.404718386,2.213298344,2.872898076,3.715097466
12.35898364,F,2.893368884,0.862028155,0.059119541,1.405766846,2.214129635,2.87355221,3.7155254
12.36598242,F,2.893607875,0.861941677,0.060529452,1.406815082,2.214960765,2.874206236,3.715953293
12.3729812,F,2.893846712,0.861855277,0.061939034,1.407863095,2.215791735,2.874860154,3.716381145
12.37997998,F,2.894085395,0.861768955,0.063348286,1.408910884,2.216622546,2.875513965,3.716808956
12.38697876,F,2.894323923,0.861682711,0.064757208,1.409958449,2.217453197,2.876167668,3.717236726
12.39397754,F,2.894562297,0.861596546,0.0661658,1.411005791,2.218283689,2.876821263,3.717664454
